Station_ID  (PK),Station_name,Station_phone,Location_ID (FK),Network_ID (FK),Access_code,Access_Detail_code,Access_Day_time,EV_Pricing,Date_last_confirmed,Maximum_Vehicle_Class,Ev_Workplace_charging,Restricted_access,Location_ID (PK),Street_Address,City,State,ZIP,Intersection_Direction,Longitude,Latitude,Geocode_status
455969,90 rue Néron Chicoutimi,888-356-8911,14353,10,public,,24 hours daily,,2026-06-29,,False,0.0,14353,1 Nextstar Way,Windsor,ON,N8N 5E7,,-82.894943,42.297577,GPS
455970,"Hickman Motors LTD, 11-13 Eage Road, Burin Bay Arm",888-356-8911,14393,10,public,,24 hours daily,,2026-06-29,,False,0.0,14393,3455 Banwell Rd,Windsor,ON,N8N 5E7,,-82.898938,42.296828,GPS
455971,Zak's Home Hardware 51 ST E,888-356-8911,14353,10,public,,24 hours daily,,2026-06-29,,False,0.0,14353,1 Nextstar Way,Windsor,ON,N8N 5E7,,-82.894943,42.297577,GPS
455972,BC Hydro - Vancouver - (PNE) Easy Park - South Surface Lot,866-338-3369,14353,10,public,,24 hours daily,,2026-06-29,,False,0.0,14353,1 Nextstar Way,Windsor,ON,N8N 5E7,,-82.894943,42.297577,GPS
455987,Queensway Hyundai,800-636-0986,14353,10,public,,,,2026-06-29,,False,0.0,14353,1 Nextstar Way,Windsor,ON,N8N 5E7,,-82.894943,42.297577,GPS
456274,York Street Parking,844-661-6272,14353,10,public,,24 hours daily,,2026-06-29,,False,0.0,14353,1 Nextstar Way,Windsor,ON,N8N 5E7,,-82.894943,42.297577,GPS
456276,BC Hydro - Vancouver - UBC - Ross Drive,866-338-3369,14353,10,public,,24 hours daily,,2026-06-29,,False,0.0,14353,1 Nextstar Way,Windsor,ON,N8N 5E7,,-82.894943,42.297577,GPS
456310,BC Hydro - Taylor River Rest Area,866-338-3369,14353,10,public,,24 hours daily,,2026-06-29,,False,0.0,14353,1 Nextstar Way,Windsor,ON,N8N 5E7,,-82.894943,42.297577,GPS
456312,Thibeault Immobilier Inc.,855-999-8378,14353,10,public,,,,2026-06-29,,False,0.0,14353,1 Nextstar Way,Windsor,ON,N8N 5E7,,-82.894943,42.297577,GPS
456313,BSR - Montréal - École Laurentide,855-999-8378,14353,10,public,,,,2026-06-29,,False,0.0,14353,1 Nextstar Way,Windsor,ON,N8N 5E7,,-82.894943,42.297577,GPS
456317,Laplante Chevrolet Buick GMC,866-393-5922,14352,10,private,KEY_ALWAYS,For dealership use only,,2026-03-30,LD,False,,14352,3455 Banwell Road,Windsor,ON,N8N 5E7,,-82.898928,42.294544,GPS
456324,West Edmonton Mall,888-385-6671,14352,10,public,,24 hours daily,$1 activation fee; $0.05 per minute,2026-03-30,LD,False,0.0,14352,3455 Banwell Road,Windsor,ON,N8N 5E7,,-82.898928,42.294544,GPS
456325,West Edmonton Mall,888-385-6671,14393,10,private,,,$15 monthly service fee,2026-03-30,LD,False,,14393,3455 Banwell Rd,Windsor,ON,N8N 5E7,,-82.898938,42.296828,GPS
456421,LACITEC ORANGE 7,888-758-4389,14393,10,public,,24 hours daily,,2026-06-29,,False,0.0,14393,3455 Banwell Rd,Windsor,ON,N8N 5E7,,-82.898938,42.296828,GPS
456422,LACITEC ORANGE 5,888-758-4389,14393,10,public,,24 hours daily,,2026-06-29,,False,0.0,14393,3455 Banwell Rd,Windsor,ON,N8N 5E7,,-82.898938,42.296828,GPS
456423,LACITEC ORANGE 8,888-758-4389,14353,10,public,,24 hours daily,,2026-06-29,,False,0.0,14353,1 Nextstar Way,Windsor,ON,N8N 5E7,,-82.894943,42.297577,GPS
456424,LACITEC ROUGE 6,888-758-4389,14393,10,public,,24 hours daily,,2026-06-29,,False,0.0,14393,3455 Banwell Rd,Windsor,ON,N8N 5E7,,-82.898938,42.296828,GPS
456425,LACITEC ROUGE 7,888-758-4389,14353,10,public,,24 hours daily,,2026-06-29,,False,0.0,14353,1 Nextstar Way,Windsor,ON,N8N 5E7,,-82.894943,42.297577,GPS
456426,LACITEC ROUGE 8,888-758-4389,14393,10,public,,24 hours daily,,2026-06-29,,False,0.0,14393,3455 Banwell Rd,Windsor,ON,N8N 5E7,,-82.898938,42.296828,GPS
456427,LACITEC ROUGE G,888-758-4389,14700,10,public,,24 hours daily,,2026-06-29,,False,0.0,14700,11444 Timber Bay Crescent,Windsor,ON,N8R 2K9,,-82.902373,42.294902,GPS
456428,IKEA 559 QUEBEC CITY CX8,888-758-4389,14393,10,public,,24 hours daily,,2026-06-29,,False,0.0,14393,3455 Banwell Rd,Windsor,ON,N8N 5E7,,-82.898938,42.296828,GPS
456429,IKEA 559 QUEBEC CITY CX9,888-758-4389,14393,10,public,,24 hours daily,,2026-06-29,,False,0.0,14393,3455 Banwell Rd,Windsor,ON,N8N 5E7,,-82.898938,42.296828,GPS
456430,PARKING SERVICE P-2 P BUILDING,888-758-4389,14352,10,public,,24 hours daily,,2026-06-29,,False,0.0,14352,3455 Banwell Road,Windsor,ON,N8N 5E7,,-82.898928,42.294544,GPS
456431,PARKING SERVICE P-1 P BUILDING,888-758-4389,14353,10,public,,24 hours daily,,2026-06-29,,False,0.0,14353,1 Nextstar Way,Windsor,ON,N8N 5E7,,-82.894943,42.297577,GPS
456441,Réserve naturelle Gault,888-356-8911,14393,10,public,,24 hours daily,,2026-06-29,,False,0.0,14393,3455 Banwell Rd,Windsor,ON,N8N 5E7,,-82.898938,42.296828,GPS
456489,COURTENAY CITY ENGLAND - 5TH,888-758-4389,14393,10,public,,24 hours daily,,2026-06-29,,False,0.0,14393,3455 Banwell Rd,Windsor,ON,N8N 5E7,,-82.898938,42.296828,GPS
456492,Norgate Park - L2,888-356-8911,14393,10,public,,24 hours daily,,2026-06-29,,False,0.0,14393,3455 Banwell Rd,Windsor,ON,N8N 5E7,,-82.898938,42.296828,GPS
456533,CHATHAM MAZDA MAZDA SHOP,888-758-4389,14393,10,public,,24 hours daily,,2026-06-29,,False,0.0,14393,3455 Banwell Rd,Windsor,ON,N8N 5E7,,-82.898938,42.296828,GPS
456534,BRIX MONTREAL STATION 2,888-758-4389,14393,10,public,,24 hours daily,,2026-06-29,,False,0.0,14393,3455 Banwell Rd,Windsor,ON,N8N 5E7,,-82.898938,42.296828,GPS
456535,BRIX MONTREAL STATION 6,888-758-4389,14393,10,public,,24 hours daily,,2026-06-29,,False,0.0,14393,3455 Banwell Rd,Windsor,ON,N8N 5E7,,-82.898938,42.296828,GPS
456536,BRIX MONTREAL STATION 3,888-758-4389,14393,10,public,,24 hours daily,,2026-06-29,,False,0.0,14393,3455 Banwell Rd,Windsor,ON,N8N 5E7,,-82.898938,42.296828,GPS
456537,BRIX MONTREAL STATION 4,888-758-4389,14393,10,public,,24 hours daily,,2026-06-29,,False,0.0,14393,3455 Banwell Rd,Windsor,ON,N8N 5E7,,-82.898938,42.296828,GPS
456538,BRIX MONTREAL STATION 1,888-758-4389,14393,10,public,,24 hours daily,,2026-06-29,,False,0.0,14393,3455 Banwell Rd,Windsor,ON,N8N 5E7,,-82.898938,42.296828,GPS
456539,BRIX MONTREAL STATION 5,888-758-4389,14610,10,public,,24 hours daily,,2026-06-29,,False,0.0,14610,3501 Banwell Rd,Windsor,ON,N8R 2E6,,-82.896971,42.292184,GPS
456584,1725 Basin,855-999-8378,14393,10,public,,,,2026-06-29,,False,0.0,14393,3455 Banwell Rd,Windsor,ON,N8N 5E7,,-82.898938,42.296828,GPS
456585,Laval - Complexe Multisport de Laval,855-999-8378,14352,10,public,,,,2026-06-29,,False,0.0,14352,3455 Banwell Road,Windsor,ON,N8N 5E7,,-82.898928,42.294544,GPS
456718,PARKING SERVICE CA BUILDING,888-758-4389,8804,2,public,,24 hours daily,,2026-06-29,,False,0.0,8804,9425 Tecumseh Rd E,Windsor,ON,N8R 1A1,,-82.926549,42.313851,GPS
456870,CWBP GATEWAY-4621-6K,888-758-4389,8804,10,public,,24 hours daily,,2026-06-29,,False,0.0,8804,9425 Tecumseh Rd E,Windsor,ON,N8R 1A1,,-82.926549,42.313851,GPS
456874,Centre Socioculturel,888-356-8911,6688,2,public,,24 hours daily,,2026-06-29,,False,0.0,6688,2455 Wyandotte St. W.,Windsor,ON,N9B 3B3,,-83.06403,42.30443,GPS
456879,Building D & E,800-636-0986,5876,2,public,,,,2026-06-29,,False,0.0,5876,500 Division Road,Windsor,ON,N8X 0A7,,-83.000139,42.270333,GPS
456939,WASTEMANAGEMENT #1,888-758-4389,9344,2,public,,24 hours daily,,2026-06-29,,False,0.0,9344,500 Front Rd,Windsor,ON,N9J 1Z9,,-83.1020175,42.2416692,GPS
456941,PETRO-CANADA CP 05434 - 1,888-758-4389,5377,2,public,,24 hours daily,,2026-06-29,,False,0.0,5377,500 Front Road,Windsor,ON,N9J 1Z9,,-83.102124,42.2414157,GPS
456943,PETRO-CANADA CP 05434 - 2,888-758-4389,234,1,public,,24 hours daily,,2026-06-29,,False,0.0,234,4819 8th Concession Rd,Windsor,ON,N0R 1K0,,-82.9496771,42.2498644,200-9
456946,Victoria Ave Lot 2,888-356-8911,9992,4,public,,24 hours daily,,2026-06-29,,False,0.0,9992,465 Jutras Dr S,Windsor,ON,N8N 5C4,,-82.8234,42.2934,GPS
456947,"Hickman Motors, 121 Columbus Drive, Carbonear - DC",888-356-8911,9992,4,public,,24 hours daily,,2026-06-29,,False,0.0,9992,465 Jutras Dr S,Windsor,ON,N8N 5C4,,-82.8234,42.2934,GPS
456949,Laval - Parc de Lausanne,855-999-8378,9993,4,public,,,,2026-06-29,,False,0.0,9993,599 Sprucewood Ave,Windsor,ON,N9C 0B3,,-83.0974,42.2583,GPS
456951,"4607 Calgary Trail NW, Edmonton, AB, CA",800-636-0986,5930,2,public,,,,2026-06-29,,False,0.0,5930,4150 Walker Rd,Windsor,ON,N8W 3T5,,-82.9653948,42.2590133,GPS
457112,TREMCAR - Usine de Granby,888-356-8911,5511,1,public,,24 hours daily,,2026-06-29,,False,0.0,5511,0 Lincoln Rd,Windsor,ON,N9A 4K9,,-83.0156361,42.310769,GPS
457116,Northport Apartments,800-636-0986,5510,1,public,,,,2026-06-29,,False,0.0,5510,1020 Erie St E,Windsor,ON,N9A 4K9,,-83.04534,42.30502,200-8
457223,KG VISITOR 4,888-758-4389,9252,2,public,,24 hours daily,,2026-06-29,,False,0.0,9252,11941 Tecumseh Rd E,Windsor,ON,N8N 1L8,,-82.893438,42.309963,GPS
457224,KG VISITOR 5,888-758-4389,6689,2,public,,24 hours daily,,2026-06-29,,False,0.0,6689,2555 College Avenue,Windsor,ON,N9B 3P4,,-83.060289,42.298892,GPS
457225,KG STALL 32,888-758-4389,1319,2,public,,24 hours daily,,2026-06-29,,False,0.0,1319,298 Walker Rd,Windsor,ON,N8Y 2M9,,-83.007556,42.325065,GPS
457226,KG STALL 31,888-758-4389,8780,5,public,,24 hours daily,,2026-06-29,,False,0.0,8780,11 St-Georges,Windsor,QC,J1S 2L7,,-72.005998,45.568955,GPS
457227,KG STALL 30,888-758-4389,10244,10,public,,24 hours daily,,2026-06-29,,False,0.0,10244,9700 Tecumseh Rd E,Windsor,ON,N8R 1A2,in front of front entrance,-82.920935,42.314608,GPS
457228,KG STALL 29,888-758-4389,5010,10,public,,24 hours daily,,2026-06-29,,False,0.0,5010,16 Centennial Dr,Windsor,NS,B0N 2T0,West Hants Sports Complex,-64.118643,44.990948,GPS
457229,KG STALL 28,888-758-4389,5011,10,public,,24 hours daily,,2026-06-29,,False,0.0,5011,78 Thomas St,Windsor,NS,B0N 2T0,Windsor Community Centre,-64.13374,44.9923,GPS
457230,KG STALL 27,888-758-4389,5010,14,public,,24 hours daily,,2026-06-29,,False,0.0,5010,16 Centennial Dr,Windsor,NS,B0N 2T0,West Hants Sports Complex,-64.118643,44.990948,GPS
457233,Roxby Parking Lot,888-356-8911,8798,5,public,,24 hours daily,,2026-06-29,,False,0.0,8798,33 rue Vigneux,Windsor,QC,J1S 2L7,,-72.012965,45.566025,GPS
457284,Victoria Hyundai,888-356-8911,9971,2,public,,24 hours daily,,2026-06-29,,False,0.0,9971,7180 Tecumseh Rd East,Windsor,ON,N8T 1E6,,-82.9399666,42.313401,GPS
457285,VAEC East Parking Lot,888-356-8911,9971,2,public,,24 hours daily,,2026-06-29,,False,0.0,9971,7180 Tecumseh Rd East,Windsor,ON,N8T 1E6,,-82.9399666,42.313401,GPS
457326,GJ TOYOTA EXT. DRIVE-THRU,888-758-4389,5347,10,public,,24 hours daily,,2026-06-29,,False,0.0,5347,1030 Ouellette Ave,Windsor,ON,N9A 1E1,,-83.032377,42.308353,GPS
457443,Stettler Alberta,866-816-7584,5347,10,public,,24 hours daily,,2026-06-29,,False,0.0,5347,1030 Ouellette Ave,Windsor,ON,N9A 1E1,,-83.032377,42.308353,GPS
457514,GUILLEVIN ON NORTHSIDE,888-758-4389,5347,10,public,,24 hours daily,,2026-06-29,,False,0.0,5347,1030 Ouellette Ave,Windsor,ON,N9A 1E1,,-83.032377,42.308353,GPS
457519,Winnipeg Hyundai,888-356-8911,5347,10,public,,24 hours daily,,2026-06-29,,False,0.0,5347,1030 Ouellette Ave,Windsor,ON,N9A 1E1,,-83.032377,42.308353,GPS
457520,Canadian Tire - Lévis Rte du Président-Kennedy,888-356-8911,5347,10,public,,24 hours daily,,2026-06-29,,False,0.0,5347,1030 Ouellette Ave,Windsor,ON,N9A 1E1,,-83.032377,42.308353,GPS
457521,Town Hall 49 Bonnechere St E Eganville ON,888-356-8911,5347,10,public,,24 hours daily,,2026-06-29,,False,0.0,5347,1030 Ouellette Ave,Windsor,ON,N9A 1E1,,-83.032377,42.308353,GPS
457522,SD62 - Spencer Middle School,888-356-8911,5347,10,public,,24 hours daily,,2026-06-29,,False,0.0,5347,1030 Ouellette Ave,Windsor,ON,N9A 1E1,,-83.032377,42.308353,GPS
457523,SD62 - John Stubbs Memorial School,888-356-8911,5347,10,public,,24 hours daily,,2026-06-29,,False,0.0,5347,1030 Ouellette Ave,Windsor,ON,N9A 1E1,,-83.032377,42.308353,GPS
457618,POLYKAR CHARGE 1,888-758-4389,5347,10,public,,24 hours daily,,2026-06-29,,False,0.0,5347,1030 Ouellette Ave,Windsor,ON,N9A 1E1,,-83.032377,42.308353,GPS
457619,POLYKAR CHARGE 2,888-758-4389,5347,10,public,,24 hours daily,,2026-06-29,,False,0.0,5347,1030 Ouellette Ave,Windsor,ON,N9A 1E1,,-83.032377,42.308353,GPS
457620,FRASER HEALTH 66 AVENUE,888-758-4389,5630,10,public,,Mon: 5:15am-6:15pm; Tue: 5:15am-6:15pm; Wed: 5:15am-6:15pm; Thu: 5:15am-6:15pm; Fri: 5:15am-6:15pm; Sat: 5:15am-6:15pm; Sun: 5:15am-6:15pm,,2026-06-29,,False,0.0,5630,1955 Lens Ave,Windsor,ON,N8W 1C9,,-82.998276,42.300705,GPS
457621,FRASER HEALTH 66 AVE 2,888-758-4389,5630,10,public,,Mon: 5:15am-6:15pm; Tue: 5:15am-6:15pm; Wed: 5:15am-6:15pm; Thu: 5:15am-6:15pm; Fri: 5:15am-6:15pm; Sat: 5:15am-6:15pm; Sun: 5:15am-6:15pm,,2026-06-29,,False,0.0,5630,1955 Lens Ave,Windsor,ON,N8W 1C9,,-82.998276,42.300705,GPS
457623,BRCC - Donnacona - des Écureuils,855-999-8378,5630,10,public,,,,2026-06-29,,False,0.0,5630,1955 Lens Ave,Windsor,ON,N8W 1C9,,-82.998276,42.300705,GPS
457659,Junction park / O'siyam Pavilion,888-356-8911,5635,10,public,,24 hours daily,,2026-06-29,,False,0.0,5635,1995 Lens Ave,Windsor,ON,N8W 1L9,,-82.99589,42.300095,GPS
457660,Dayhu Robson Parkade,888-356-8911,5630,10,public,,24 hours daily,,2026-06-29,,False,0.0,5630,1955 Lens Ave,Windsor,ON,N8W 1C9,,-82.998276,42.300705,GPS
457661,Accora Village - 25 Woodridge,888-356-8911,5633,10,public,,24 hours daily,,2026-06-29,,False,0.0,5633,2220 Kildare Rd,Windsor,ON,N8W 2X3,,-82.99811,42.300755,GPS
457671,720 Yonge Street,800-636-0986,5635,10,public,,,,2026-06-29,,False,0.0,5635,1995 Lens Ave,Windsor,ON,N8W 1L9,,-82.99589,42.300095,GPS
457722,GreenP - CP36 - 110 Queen Street W. - 4,888-356-8911,5637,10,public,,24 hours daily,,2026-06-29,,False,0.0,5637,2238 Byng Rd,Windsor,ON,N8W 3E3,,-82.995766,42.300137,GPS
457723,BRCC - Pointe-aux-Trembles - Carrefour de la Pointe,855-999-8378,5635,10,public,,,,2026-06-29,,False,0.0,5635,1995 Lens Ave,Windsor,ON,N8W 1L9,,-82.99589,42.300095,GPS
457868,TOYOTA SKAHA TOYOTA SKAHA,888-758-4389,5930,6,public,,24 hours daily,,2026-06-29,,False,0.0,5930,4150 Walker Rd,Windsor,ON,N8W 3T5,,-82.9653948,42.2590133,GPS
457869,MCPHILTOYOTA PARKING LOT,888-758-4389,4210,10,public,,24 hours daily,,2026-06-29,,False,0.0,4210,1620 Sylvestre Dr,Windsor,ON,N8N 2L9,,-82.87589,42.3054,GPS
457870,BROADSTREET KESWICK #1,888-758-4389,4861,10,public,,24 hours daily,,2026-06-29,,False,0.0,4861,650 Division Rd,Windsor,ON,N8X 5E7,,-82.998764,42.26945,GPS
457875,RECHARGECO ST-HENRI 03,888-758-4389,12228,14,public,,24 hours daily,,2026-06-29,,False,0.0,12228,187 Victoria St W,Wingham,ON,N0G 2W0,,-81.319361,43.887629,GPS
457877,RECHARGECO ST-HENRI 04,888-758-4389,4010,1,public,,24 hours daily,,2026-06-29,,False,0.0,4010,273 Josephine St.,Wingham,ON,N0G 2W0,,-81.311972,43.886927,200-9
457881,"Caserne - Municipalité de Saint-Léonard-d'Aston - 446, rue de l'Exposition",888-356-8911,168,1,public,,24 hours daily,,2026-06-29,,False,0.0,168,273 Jospehine St,Wingham,ON,N0G 2W0,,-81.311972,43.886927,200-9
457891,HoneyBadger Charging Station,778-654-8322,11356,10,public,,24 hours daily,$0.32 per kWh,2026-05-12,LD,False,0.0,11356,1045 Grandeur Ave,Winkler,MB,R6W 1G2,,-97.947461,49.18695,GPS
457932,Place Ville Marie,888-356-8911,60,1,public,,24 hours daily,,2026-06-29,,False,0.0,60,395 Boundary Trail,Winkler,MB,R6W 4B1,,-97.937771,49.19354,200-9
457954,Recharge Complexe Saint-Philémon,888-356-8911,5983,1,public,,24 hours daily,,2026-06-29,,False,0.0,5983,690 Memorial Dr,Winkler,MB,R6W 0M6,,-97.9415379958277,49.1914146731774,GPS
458042,COM PAUL COFFEE 1,888-758-4389,5983,32,public,,24 hours daily,,2026-06-29,,False,0.0,5983,690 Memorial Dr,Winkler,MB,R6W 0M6,,-97.9415379958277,49.1914146731774,GPS
458043,WASTEMANAGEMENT #3,888-758-4389,13593,2,public,,24 hours daily,,2026-06-29,,False,0.0,13593,145 Boundary Trail,Winkler,MB,R6W 0L7,,-97.9346011,49.1928413,GPS
458044,BROOKSTREET CHG LVL 3 STN 3,888-758-4389,11443,2,public,,24 hours daily,,2026-06-29,,False,0.0,11443,715 Circle K Drive,Winkler,MB,R6W 0K7,,-97.92113,49.1889066,GPS
458045,BROOKSTREET CHG LVL 3 STN 4,888-758-4389,14983,14,public,,24 hours daily,,2026-06-29,,False,0.0,14983,100 Adelaide St,Winnipeg,MB,R3A0W2,,-97.143506,49.898597,GPS
458046,RHT CHARGE PT RHT 1,888-758-4389,4938,1,public,,24 hours daily,,2026-06-29,,False,0.0,4938,110 Newmarket Blvd,Winnipeg,MB,R3T 1Y6,,-97.1705554351946,49.8223306277553,GPS
458050,GreenP - Rouge Valley Community Recreation Centre - 8450 Sheppard Ave E.,888-356-8911,10653,10,public,,24 hours daily,,2026-06-29,,False,0.0,10653,585 Mandalay Dr,Winnipeg,MB,R2P 2N9,,-97.18072,49.963184,GPS
458070,FOOD BASICS - 821 - LaSalle Store,888-356-8911,2896,2,public,,24 hours daily,,2026-06-29,,False,0.0,2896,100 South Town Road,Winnipeg,MB,R3Y 0V8,,-97.1967154,49.7900821,GPS
458071,GreenP - Toronto Zoo Parking Lot 2,888-356-8911,13066,1,public,,24 hours daily,,2026-06-29,,False,0.0,13066,145 The Leaf Way,Winnipeg,MB,R3P 2V8,,-97.2244,49.86953,200-8
458072,The Woodlands Secondary School,888-356-8911,57,1,public,,24 hours daily,,2026-06-29,,False,0.0,57,2595 Roblin Blvd,Winnipeg,MB,R3R 2N7,,-97.2409946069285,49.8679460625926,GPS
458073,GreenP - Toronto Zoo Parking Lot 1,888-356-8911,3557,1,public,,24 hours daily,,2026-06-29,,False,0.0,3557,485 Sterling Lyon Pkwy,Winnipeg,MB,R3P 2S8,,-97.2098427861429,49.8445221672865,GPS
458079,Laval - stationnement municipal - Lévesque E / Saint-Césaire,855-999-8378,10580,10,public,,,,2026-06-29,,False,0.0,10580,1300 Regent Ave W,Winnipeg,MB,R2C 3A8,,-97.038736,49.894481,GPS
458083,38 Cameron Street,800-636-0986,12791,2,public,,,,2026-06-29,,False,0.0,12791,2420 McPhillips Street,Winnipeg,MB,R2V 4J6,,-97.143991,49.958547,GPS
458220,St-Bruno - Ateliers Municipaux (privé),855-999-8378,12803,2,public,,,,2026-06-29,,False,0.0,12803,Unit 50 - 3965 Portage Ave,Winnipeg,MB,R3K 2G8,,-97.3271834,49.8834381,GPS
458221,Municipalité de Caplan,855-999-8378,11595,14,public,,,,2026-06-29,,False,0.0,11595,1310 Regent Avenue West.,Winnipeg,MB,R2C 3A8,,-97.039371,49.894959,GPS
458222,2666 rue Théodore,855-999-8378,12803,2,public,,,,2026-06-29,,False,0.0,12803,Unit 50 - 3965 Portage Ave,Winnipeg,MB,R3K 2G8,,-97.3271834,49.8834381,GPS
458258,Super C - Terrebonne,888-356-8911,9006,10,public,,24 hours daily,,2026-06-29,,False,0.0,9006,745 Ballantrae Dr,Winnipeg,MB,R3T 3L6,Near main entrance,-97.16334,49.820778,GPS
458270,"17004 107 Ave NW, Edmonton, AB, CA",800-636-0986,9006,10,public,,,,2026-06-29,,False,0.0,9006,745 Ballantrae Dr,Winnipeg,MB,R3T 3L6,Near main entrance,-97.16334,49.820778,GPS
458298,CITY OF SURREY NEWTON SNRS CTR,888-758-4389,9006,10,public,,24 hours daily,,2026-06-29,,False,0.0,9006,745 Ballantrae Dr,Winnipeg,MB,R3T 3L6,Near main entrance,-97.16334,49.820778,GPS
458301,Sherwood Buick GMC - DC,888-356-8911,9006,10,public,,24 hours daily,,2026-06-29,,False,0.0,9006,745 Ballantrae Dr,Winnipeg,MB,R3T 3L6,Near main entrance,-97.16334,49.820778,GPS
458302,City Centre Lot,888-356-8911,4780,10,public,,24 hours daily,,2026-06-29,,False,0.0,4780,1085 Court Ave,Winnipeg,MB,R2P 2H8,Near front entrance,-97.152919,49.958339,GPS
458326,Stationnement pont Galipeau,855-999-8378,4780,10,public,,,,2026-06-29,,False,0.0,4780,1085 Court Ave,Winnipeg,MB,R2P 2H8,Near front entrance,-97.152919,49.958339,GPS
458372,MBB-CHARGEPOINT CPE 250 WEST,888-758-4389,4780,10,public,,"Mon: 12:00am-6:00am, 7:00pm-11:59pm; Tue: 12:00am-6:00am, 7:00pm-11:59pm; Wed: 12:00am-6:00am, 7:00pm-11:59pm; Thu: 12:00am-6:00am, 7:00pm-11:59pm; Fri: 12:00am-6:00am, 7:00pm-11:59pm; Sat: 12:00am-6:00am, 7:00pm-11:59pm; Sun: 12:00am-6:00am, 7:00pm-11:59pm",,2026-06-29,,False,0.0,4780,1085 Court Ave,Winnipeg,MB,R2P 2H8,Near front entrance,-97.152919,49.958339,GPS
458373,MBB-CHARGEPOINT CPE250 SOUTH,888-758-4389,4780,10,public,,"Mon: 12:00am-6:00am, 7:00pm-11:59pm; Tue: 12:00am-6:00am, 7:00pm-11:59pm; Wed: 12:00am-6:00am, 7:00pm-11:59pm; Thu: 12:00am-6:00am, 7:00pm-11:59pm; Fri: 12:00am-6:00am, 7:00pm-11:59pm; Sat: 12:00am-6:00am, 7:00pm-11:59pm; Sun: 12:00am-6:00am, 7:00pm-11:59pm",,2026-06-29,,False,0.0,4780,1085 Court Ave,Winnipeg,MB,R2P 2H8,Near front entrance,-97.152919,49.958339,GPS
458374,MBB-CHARGEPOINT CPE 250 CENTER,888-758-4389,4831,10,public,,"Mon: 12:00am-6:00am, 7:00pm-11:59pm; Tue: 12:00am-6:00am, 7:00pm-11:59pm; Wed: 12:00am-6:00am, 7:00pm-11:59pm; Thu: 12:00am-6:00am, 7:00pm-11:59pm; Fri: 12:00am-6:00am, 7:00pm-11:59pm; Sat: 12:00am-6:00am, 7:00pm-11:59pm; Sun: 12:00am-6:00am, 7:00pm-11:59pm",,2026-06-29,,False,0.0,4831,3057 Ness Ave,Winnipeg,MB,R2Y 2J2,Stalls 77&78,-97.2802,49.888515,GPS
458375,MBB-CHARGEPOINT CPE PLUS,888-758-4389,4831,10,public,,"Mon: 12:00am-6:00am, 7:00pm-11:59pm; Tue: 12:00am-6:00am, 7:00pm-11:59pm; Wed: 12:00am-6:00am, 7:00pm-11:59pm; Thu: 12:00am-6:00am, 7:00pm-11:59pm; Fri: 12:00am-6:00am, 7:00pm-11:59pm; Sat: 12:00am-6:00am, 7:00pm-11:59pm; Sun: 12:00am-6:00am, 7:00pm-11:59pm",,2026-06-29,,False,0.0,4831,3057 Ness Ave,Winnipeg,MB,R2Y 2J2,Stalls 77&78,-97.2802,49.888515,GPS
458376,HYDRO GANDER UF2,888-758-4389,11672,10,public,,24 hours daily,,2026-06-29,,False,0.0,11672,3700 Ferrier Street,Winnipeg,MB,R2P 0H3,,-97.111335,49.970961,GPS
458377,FREEDOM FORD CHARGER 2,888-758-4389,11672,10,public,,24 hours daily,,2026-06-29,,False,0.0,11672,3700 Ferrier Street,Winnipeg,MB,R2P 0H3,,-97.111335,49.970961,GPS
458378,FREEDOM FORD CHARGER 1,888-758-4389,11672,10,public,,24 hours daily,,2026-06-29,,False,0.0,11672,3700 Ferrier Street,Winnipeg,MB,R2P 0H3,,-97.111335,49.970961,GPS
458381,WOODSTOCKTOYOTA FRONT SHOP,888-758-4389,11672,10,public,,24 hours daily,,2026-06-29,,False,0.0,11672,3700 Ferrier Street,Winnipeg,MB,R2P 0H3,,-97.111335,49.970961,GPS
458382,WATERLOO FORD CHARGER 1,888-758-4389,4892,10,public,,24 hours daily,,2026-06-29,,False,0.0,4892,865 Panet Rd,Winnipeg,MB,R2K 4M6,,-97.06296,49.90919,GPS
458383,WATERLOO FORD CHARGER 2,888-758-4389,4892,10,public,,24 hours daily,,2026-06-29,,False,0.0,4892,865 Panet Rd,Winnipeg,MB,R2K 4M6,,-97.06296,49.90919,GPS
458387,Claramount Club,888-356-8911,4842,10,public,,24 hours daily,,2026-06-29,,False,0.0,4842,869 Panet Rd,Winnipeg,MB,R2K 4M7,,-97.06211,49.90862,GPS
458388,City of Ottawa - City Hall Parking Garage,888-356-8911,4842,10,public,,24 hours daily,,2026-06-29,,False,0.0,4842,869 Panet Rd,Winnipeg,MB,R2K 4M7,,-97.06211,49.90862,GPS
458393,On the Run EV Fast Charge,905-648-3570,4844,10,public,CREDIT_CARD_ALWAYS,24 hours daily,,2026-05-12,LD,False,0.0,4844,873 Panet Rd,Winnipeg,MB,R2K 4M8,,-97.06161,49.90893,GPS
458394,Marché Express Recharge Rapide,450-293-2209,4844,10,public,CREDIT_CARD_ALWAYS,24 hours daily,,2026-05-12,LD,False,0.0,4844,873 Panet Rd,Winnipeg,MB,R2K 4M8,,-97.06161,49.90893,GPS
458395,Marché Express Recharge Rapide,514-487-5589,4880,10,public,CREDIT_CARD_ALWAYS,24 hours daily,,2026-05-12,LD,False,0.0,4880,877 Panet Rd,Winnipeg,MB,R2K 4M9,,-97.060906,49.90853,GPS
