Location_ID (PK),Street_Address,City ,State,ZIP,Intersection_Direction,Longitude,Latitude,Geocode_status
13586,110 Mitchell Street,Sherwood Park,AB,T8A 1W4,,-113.301678,53.511382,GPS
13587,500 Boulevard du Beau Pré,Beaupré,QC,G0A 1E0,,-70.9057471,47.0733821,GPS
13588,4810 28 Street,Athabasca,AB,T9S 1N1,,-113.2466027,54.7188934,GPS
13589,5209 Saint Margarets Bay Road,Upper Tantallon,NS,B3Z 1E3,,-63.8796664,44.689043,GPS
13590,5210 Calgary Trail Northwest,Edmonton,AB,T6H 4J8,,-113.49594,53.489665,GPS
13591,760 Weber Street East,Kitchener,ON,N2H 1H6,,-80.461584,43.43992,GPS
13592,760 Weber Street East,Kitchener,ON,N2H 1H6,,-80.461645,43.439942,GPS
13593,145 Boundary Trail,Winkler,MB,R6W 0L7,,-97.9346011,49.1928413,GPS
13594,702 Bow Valley Trail,Canmore,AB,T1W 2H4,,-115.349399,51.088825,GPS
13595,"287, Rue Témiscouata",Rivière-du-Loup,QC,G5R 2Y7,,-69.5124882,47.822546,GPS
13596,497 Rue du Lac,Saint-Benjamin,QC,G0M 1N0,,-70.599231,46.277983,GPS
13597,3070 Avenue du Centenaire,Saint-Ulric,QC,G0J 3H0,,-67.697038,48.786695,GPS
13598,"1220, Boulevard Choquette",Saint-Hyacinthe,QC,J2S 6G1,,-72.9587778,45.6227424,GPS
13599,30 Bow St Cmn,Cochrane,AB,T4C 2E2,,-114.470651,51.186828,GPS
13600,30 Bow St Cmn,Cochrane,AB,T4C 2E2,,-114.470663,51.186834,GPS
13601,30 Bow Street Common,Cochrane,AB,T4C 2E2,,-114.470707,51.186849,GPS
13602,30 Bow Street Common,Cochrane,AB,T4C 2E2,,-114.470719,51.186852,GPS
13603,30 Bow St Cmn,Cochrane,AB,T4C 2E2,,-114.470757,51.186864,GPS
13604,30 Bow Street Common,Cochrane,AB,T4C 2E2,,-114.470767,51.186866,GPS
13605,140 Wineva Ave,Toronto,ON,M4E 2T4,,-79.29640198,43.67160034,GPS
13606,1881 152 St,Surrey,BC,V4A 9Y9,,-122.802002,49.0359993,GPS
13607,9851 Van Horne Way,Richmond,BC,V6X 1W4,,-123.11918,49.19852,200-8
13608,1605 Caribou St E,Moose Jaw,SK,S6H 7K7,,-105.58087,50.39672,200-8
13609,7 Broadway Street West,Brant,ON,N3L 2M2,,-80.384691,43.192964,GPS
13610,125 Hogan Rd,Nipigon,ON,P0T 2J0,Main Hospital front parking lot,-88.27661,49.015125,GPS
13611,141 boul. de Mortagne,Boucherville,QC,J4B 6G4,Stationnement IGA,-73.447804,45.577054,GPS
13612,141 boul. de Mortagne,Boucherville,QC,J4B 6G4,Stationnement IGA,-73.447841,45.577003,GPS
13613,4 Ferry Road,Grand Bay-Westfield,NB,E5K 0A8,,-66.22412,45.347883,GPS
13614,1 Toyota Pl,Scarborough,ON,M1H 1H9,,-79.24406974,43.78131972,GPS
13615,141 Rue Commerciale,Donnacona,QC,G3M 1W2,,-71.725613,46.685158,GPS
13616,55 Mapleview Drive West,Barrie,ON,L4N 9A9,,-79.690414,44.33284,GPS
13617,101 Lerwick Road,Courtenay,BC,V9N 9H1,,-124.969674,49.713232,GPS
13618,48 Union St,Grand Falls-Windsor,NL,A2A 2E1,Between emerge department and west block,-55.645507,48.933659,GPS
13619,111 East 2nd Avenue,Vancouver,BC,V5T 1B4,P1 Garage - Stalls 144/145,-123.101563,49.269908,GPS
13620,111 East 2nd Avenue,Vancouver,BC,V5T 1B4,P1 Garage - Stall 146/147,-123.101542,49.269924,GPS
13621,111 East 2nd Avenue,Vancouver,BC,V5T 1B4,P1 Garage - Stalls 132/133,-123.101513,49.26992,GPS
13622,202 Browning Avenue,Toronto,ON,M4K 1W8,,-79.3484221,43.6828395,GPS
13623,729 rue des Loisirs,Saint-Janvier-de-Joly,QC,G0S 1M0,,-71.663975,46.48541,GPS
13624,600 Rue Ellice,Beauharnois,QC,J6N 1X8,,-73.875812,45.31288,GPS
13625,384 Route Centrale,Saint-Janvier-de-Joly,QC,G0S 1M0,,-71.664033,46.482736,GPS
13626,450 Principale,Granby,QC,J2G 2X1,,-72.735349,45.403814,GPS
13627,"475, route de la Mer",Sainte-Flavie,QC,G0J 2L0,,-68.232278,48.608861,GPS
13628,840 Howe St,Vancouver,BC,V6Z 2S9,,-123.121785,49.281039,GPS
13629,840 Howe St,Vancouver,BC,V6Z 2S9,,-123.121767,49.281045,GPS
13630,"655, rue Fillion",Saint-Jérôme,QC,J7Z 1J6,,-73.98864745,45.7891247,GPS
13631,"2105, rue Saint-Geroges",Saint-Jérôme,QC,J7Y 1N2,,-74.006747,45.798997,GPS
13632,"450, boulevard de la Salette",Saint-Jérôme,QC,J5L 2J1,,-74.043359,45.794279,GPS
13633,101 Southridge Blvd,Fort Saskatchewan,AB,T8L 0P6,,-113.243367,53.6735799,GPS
13634,101 Martin St,Penticton,BC,V2A 5J9,,-119.59548,49.50118729,GPS
13635,2850 Rutherford Rd,Vaughan,ON,L4K 2N9,,-79.52835,43.83448,200-8
13636,1 Cuddy Court,London,ON,N5V 4N4,,-81.154,43.0172,200-8
13637,1601 Rue Sanguinet,Montréal,QC,H2X 3G2,P1,-73.563472,45.51458,GPS
13638,175 Indian Rd,Kitchener,ON,N2B 2S7,,-80.437346,43.457196,GPS
13639,175 Indian Rd,Kitchener,ON,N2B 2S7,,-80.437883,43.457235,GPS
13640,100 Siksika Business Plaza,Siksika,AB,T0J 1N0,,-113.019734,50.852278,GPS
13641,1731 Mountain Avenue,Canmore,AB,T1W 2V2,,-115.363315,51.103901,GPS
13642,1731 Mountain Avenue,Canmore,AB,T1W 2V2,,-115.363237,51.103942,GPS
13643,81 Main Street West,Stewiacke,NS,B0N 2J0,,-63.360582,45.139548,GPS
13644,42148 Alberta 1,Calgary,AB,T3Z 2P2,,-114.475296,51.087568,GPS
13645,64273 AB-7 #200,Aldersyde,AB,T0L 0A0,38967 - Aldersyde,-113.886505,50.695885,GPS
13646,3353 Dorchester Road,Dorchester,ON,N0L 1G5,,-81.061798,42.956378,GPS
13647,3353 Dorchester Road,Dorchester,ON,N0L 1G5,,-81.061766,42.956326,GPS
13648,6472 paddle road,Duncan,BC,V9L 6C5,,-123.720066,48.805281,GPS
13649,6472 Paddle Road,Duncan,BC,V9L 6C5,North side of building,-123.720019,48.805283,GPS
13650,"127 East Mill Street, Melville St dead end",Elora,ON,N0B 1S0,,-80.4256937,43.6824633,GPS
13651,1204 Rue Valiquette,Sainte-Adèle,QC,J8B 2M5,,-74.137512,45.9527916,GPS
13652,"209, rue des Érables",Weedon,QC,J0B 3J0,,-71.461275,45.70136,GPS
13653,3700 Jericho Rd,Richmond,BC,V7B 1M5,,-123.15853,49.18892,200-8
13654,7000 Rue Armand-Viau,Québec,QC,G2C 2C4,,-71.34614,46.81874,200-8
13655,9581 Ladner Trunk Road,Delta,BC,V4K 3N3,,-122.958048,49.091762,GPS
13656,2271 Harvey Ave,Kelowna,BC,V1Y 6H2,,-119.438922,49.877467,GPS
13657,1149 Maple Ave,Milton,ON,L9T 0A5,,-79.871377,43.537587,GPS
13658,Rue Pierre-Bellefleur,Bromont,QC,J2L 2L3,,-72.65088,45.316601,GPS
13659,675 Tranquille Road,Kamloops,BC,V2B 3H7,Outdoor Parking Lot,-120.361724,50.696608,GPS
13660,675 Tranquille Road,Kamloops,BC,V2B 3H7,Outdoor Parking Lot,-120.361615,50.696591,GPS
13661,605 Robson Street,Vancouver,BC,V6B 5J3,After residential gate in P2,-123.118355,49.280941,GPS
13662,27 Neff St,Port Colborne,ON,L3K 3V4,,-79.251927,42.899128,GPS
13663,21 Neff Street,Port Colborne,ON,L3K 3S8,,-79.251532,42.899392,GPS
13664,5111 Grant McConachie Way,Richmond,BC,V7B 1W2,Petro Canada Station,-123.171579,49.192874,GPS
13665,5111 Grant McConachie Way,Richmond,BC,V7B 1W2,Petro Canada Station,-123.171683,49.192878,GPS
13666,395 Montée Paiement,Gatineau,QC,J8P 6H6,,-75.675784,45.489843,GPS
13667,395 Montée Paiement,Gatineau,QC,J8P 6H6,,-75.675868,45.489838,GPS
13668,1270 Lynn Valley Road,North Vancouver,BC,V7J 2A3,,-123.038545,49.33738,GPS
13669,3535 Ontario 89,Innisfil,ON,L0L 1L0,10437 - Cookstown,-79.65886,44.198643,GPS
13670,626 Old Hope Princeton Way,Hope,BC,V0X 1L4,,-121.428506,49.375346,GPS
13671,626 Old Hope Princeton Way,Hope,BC,V0X 1L4,,-121.428825,49.375313,GPS
13672,2900 Box Springs Boulevard Northwest,Medicine Hat,AB,T1C 0C8,,-110.754746,50.071782,GPS
13673,2900 Box Springs Boulevard Northwest,Medicine Hat,AB,T1C 0C8,,-110.754754,50.071845,GPS
13674,450 North Service Road,Moose Jaw,SK,S6H 4P9,,-105.547413,50.426795,GPS
13675,3100 Ellesmere Road,Toronto,ON,M1E 4C2,,-79.194101,43.785915,GPS
13676,55097 Provincial Rd 207,Dugald,MB,R5T 0J9,,-96.934171,49.820752,GPS
13677,1885 Trans - Canada Highway,Kamloops,BC,V1S 1J7,,-120.398779,50.659554,GPS
13678,1885 Trans - Canada Highway,Kamloops,BC,V1S 1J7,,-120.398683,50.659517,GPS
13679,2693 Highway 97 North,Kelowna,BC,V1X 4J6,,-119.413696,49.895236,GPS
13680,2693 Highway 97 North,Kelowna,BC,V1X 4J6,,-119.413589,49.895249,GPS
13681,125 Trans - Canada Hwy,Gander,NL,A1V 1P7,Back - Parking Lot,-54.628736,48.955857,GPS
13682,117 School Rd,Stony Mountain,MB,R0C 3A0,,-97.217241,50.085671,GPS
13683,798 Goldstream Avenue,Langford,BC,V9B 3V2,,-123.4994043,48.4503744,GPS
13684,6850 Chemin Montauban,Saint-Damien,QC,J0K 2E0,,-73.479342,46.334659,GPS
13685,360 Av. du Havre,Rimouski,QC,G5N 1V3,360,-68.48873,48.463142,GPS
13686,1743 Burrard Street,Vancouver,BC,V6J 3G6,,-123.146121,49.269929,GPS
13687,650 Laurelwood Dr,Waterloo,ON,N2V 2V1,,-80.594364,43.470758,GPS
13688,340 Midpark Way Southeast,Calgary,AB,T2X 1P1,Outdoor Parking Lot,-114.063761,50.90833,GPS
13689,3100 Ellesmere Road,Toronto,ON,M1E 4C2,,-79.194177,43.785891,GPS
13690,281 Mapleview Drive West,Barrie,ON,L4N 9E7,Storefront,-79.710061,44.32922,GPS
13691,3591 Voght Street,Merritt,BC,V1K 1C5,,-120.765625,50.123576,GPS
13692,109 Adelaide Street W,Toronto,ON,M5H 1B5,Parking Stall A63,-79.382689,43.648692,GPS
13693,109 Adelaide Street W,Toronto,ON,M5X 1B5,Parking Stalls A60 & A61,-79.382353,43.648734,GPS
13694,109 Adelaide Street W,Toronto,ON,M5H 1B5,Parking stalls A84 & A85,-79.382456,43.64883,GPS
13695,109 Adelaide Street W,Toronto,ON,M5X 1B5,Parking Stalls A87 & A88,-79.38189,43.648727,GPS
13696,109 Adelaide Street,Toronto,ON,M5K 1B5,Parking Stalls A90 & A91,-79.382109,43.648713,GPS
13697,109 Adelaide Street W,Toronto,ON,M5X 1B5,P1A Stalls A93 & A94,-79.382021,43.648604,GPS
13698,109 Aelaide Street West,Toronto,ON,M5X 1B5,A95,-79.381959,43.64859,GPS
13699,109 Aelaide Street West,Toronto,ON,M5X 1B5,P1A Stall A92,-79.382126,43.648584,GPS
13700,109 Adelaide Street W,Toronto,ON,M5X 1B5,Parking Stalls A87 & A88,-79.382233,43.648654,GPS
13701,109 Adelaide Street W,Toronto,ON,M5X 1B5,Parking stall A62,-79.38238,43.648708,GPS
13702,36 Rue des Pins Est,Rivière-Bleue,QC,G0L 2B0,,-69.041457,47.435011,GPS
13703,Trans-Canada Hwy,Golden,BC,V0E 2S0,,-117.7644279,51.17937068,GPS
13704,16803 BC-3A,Riondel,BC,V0B 2B0,,-116.872366,49.675486,GPS
13705,BC-95,Spillimacheen,BC,V0A 1P0,,-116.3220285,50.8664024,GPS
13706,5082 Connie Rd,Sooke,BC,V9Z 0E2,,-123.6277566,48.3957553,GPS
13707,871 rue Principale,St-Donat-de-Montcalm,QC,J0T 2C0,Stationnement IGA,-74.209922,46.310895,GPS
13708,415 Caryndale Drive,Kitchener,ON,N2R 1J7,,-80.454961,43.385001,GPS
13709,3285 Wonderland Road South,London,ON,N6L 0E3,,-81.2814067,42.9315225,GPS
13710,4 Place Ville-Marie,Montréal,QC,H3B 5G9,,-73.569555,45.501046,GPS
13711,346 chemin Yamaska,St.-Germain-de-Grantham,QC,J0C 1K0,,-72.57958988,45.85435996,GPS
13712,111 East 2nd Avenue,Vancouver,BC,V5T 1B4,138/139,-123.10218,49.269487,GPS
13713,111 E 2nd Ave,Vancouver,BC,V5T 1B4,"Stalls 142, 143",-123.101749,49.269563,GPS
13714,162 E 1st Ave,Vancouver,BC,V5T 0E4,,-123.101544,49.269899,GPS
13715,111 E 2nd Ave,Vancouver,BC,V5T 1B4,"Stalls 140, 141",-123.102181,49.269481,GPS
13716,1063 Dawson Road,Thunder Bay,ON,P7B 1K7,,-89.254948,48.451703,GPS
13717,111 E 2nd Ave,Vancouver,BC,V5T 1B4,Stalls 136/137,-123.10215,49.269513,GPS
13718,1115 Johnson Street,Victoria,BC,V8V 0H2,,-123.352679,48.425634,GPS
13719,4051 Chemin de la Rivière Pierriche,La Tuque,QC,G0X 1R0,,-73.15486441,48.03561131,GPS
13720,801 Aviation Parkway,Ottawa,ON,K1K 4B2,,-75.629584,45.439671,GPS
13721,998039 Ontario 11,Temiskaming Shores,ON,P0J 1P0,,-79.673675,47.54068,GPS
13722,28 Manitoba 7,Teulon,MB,R0C 3B0,,-97.2521678,50.3884027,GPS
13723,219 Rue Principale,Sainte-Cécile-de-Lévrard,QC,G0X 2M0,,-72.159892,46.468,GPS
13724,51 William Street,Paris,ON,N3L 1L2,Charger is located on left side near parking lot entrance,-80.38042,43.194198,GPS
13725,1040 W Pender St,Vancouver,BC,V7X 1M6,P1 Pender Garage,-123.119072,49.286692,GPS
13726,1040 W Pender St,Vancouver,BC,V7X 1L7,"Stalls 77, 78",-123.119089,49.286613,GPS
13727,1040 West Pender,Vancouver,BC,V7X 1L7,"P5 Pender Garage, Stalls 456, 457",-123.11892,49.286857,GPS
13728,1040 West Pender Street,Vancouver,BC,V7X 1M3,"P5 Pender Garage, Stalls 446, 448",-123.11896,49.286755,GPS
13729,1040 W Pender St,Vancouver,BC,V7X 1M6,"P5 Pender Garage, Stalls 449, 451",-123.118963,49.286768,GPS
13730,1040 West Pender Street,Vancouver,BC,V7X 1M3,"P% Pender Garage Stalls 450, 452",-123.118805,49.286895,GPS
13731,1040 West Pender Street,Vancouver,BC,V7X 1M3,"P5 Pender Garage Stalls 453, 455",-123.118851,49.286874,GPS
13732,"597, Wilfrid-Hamel Boulevard",Québec City,QC,G1M 2T2,,-71.249804,46.816312,GPS
13733,210 Alexander Street,Whitehorse,YT,Y1A 2L4,,-135.0567902,60.7234704,GPS
13734,75 Frontenac Dr,Markham,ON,L3R 6H2,,-79.360273,43.851494,GPS
13735,695 Kingsway,Greater Sudbury,ON,P3B 2E4,,-80.973861,46.496858,GPS
13736,944 Powerline Road,Brant,ON,N3L 0B2,,-80.378784,43.168936,GPS
13737,944 Powerline Road,Brant,ON,N3L 0B2,,-80.378768,43.168885,GPS
13738,20 Recreation St,North Rustico,PE,C1A 1Z1,,-63.308261,46.458712,GPS
13739,871 rue Principale,St-Donat-de-Montcalm,QC,J0T 2C0,Stationnement IGA,-74.209968,46.310875,GPS
13740,900 Canada Place,Vancouver,BC,V6C 3L5,Valet - Surface Lot,-123.113388,49.287421,GPS
13741,4085 Parkside Village Drive,Mississauga,ON,L5B 0K9,Northwest side of under parking on P1 (Indigo Park),-79.648718,43.586104,GPS
13742,4085 Parkside Village Drive,Mississauga,ON,L5B 0K9,Garage P1,-79.648728,43.586143,GPS
13743,4085 Parkside Village Drive,Mississauga,ON,L5B 0K9,Garage P1,-79.648774,43.586128,GPS
13744,4085 Parkside Village Drive,Mississauga,ON,L5B 0K9,Northwest side of under parking on P1 (Indigo Park),-79.648701,43.586182,GPS
13745,900 Canada Place,Vancouver,BC,V6C 3L5,Valet Area - Surface Lot,-123.11332,49.287337,GPS
13746,4011 Brickstone Mews,Mississauga,ON,L5B 0G4,Opposite side of the entrance ramp,-79.645906,43.585308,GPS
13747,4011 Brickstone Mews,Mississauga,ON,L5B 0G4,Opposite side of the entrance ramp,-79.645907,43.585316,GPS
13748,4011 Brickstone Mews,Mississauga,ON,L5B 0G4,Opposite side of the entrance ramp,-79.645928,43.585296,GPS
13749,4011 Brickstone Mews,Mississauga,ON,L5B 0G4,Opposite side of the entrance ramp,-79.645801,43.585369,GPS
13750,293 Bay Street,Sault Ste Marie,ON,P6A 1X3,,-84.33645,46.51187,GPS
13751,300 118e Rue,St-Georges de Beauce,QC,G5Y 3E3,,-70.6704289,46.1224226,GPS
13752,16 Compass Trail,Port Stanley,ON,N5L 1A7,,-81.2087896,42.6717806,GPS
13753,5234 Kelso Road,Milton,ON,L9T 2X7,,-79.9478953,43.5033279,GPS
13754,4985 Campbellville Road,Milton,ON,L0P 0G3,,-79.9629202,43.5060352,GPS
13755,5317 Guelph Line,Burlington,ON,L7P 0A5,,-79.8811792,43.4180216,GPS
13756,5234 Kelso Road,Milton,ON,L9T 2X7,,-79.9431339,43.5106359,GPS
13757,Route 389 - KM95,Baie-Comeau,QC,G6C 2S8,,-68.735961,49.767536,GPS
13758,5555 Eglinton Ave W,Etobicoke,ON,M9C 5G2,,-79.605133,43.649334,GPS
13759,243 rue Bombardier,Val-d'or,QC,J9P 0G5,,-77.795075,48.062381,GPS
13760,11204 170 Street Northwest,Edmonton,AB,T5S 2X1,,-113.61675,53.560651,GPS
13761,11204 170 Street Northwest,Edmonton,AB,T5S 2X1,,-113.616754,53.560798,GPS
13762,11204 170 Street Northwest,Edmonton,AB,T5S 2X1,,-113.616369,53.560614,GPS
13763,490 White Street,Cobourg,ON,K9A 4J9,,-78.194606,43.977977,GPS
13764,490 White Street,Cobourg,ON,K9A 4J9,,-78.194532,43.977897,GPS
13765,17798 62 Avenue,Surrey,BC,V3S 3S5,,-122.730016,49.117595,GPS
13766,17798 62 Avenue,Surrey,BC,V3S 3S5,,-122.730136,49.117612,GPS
13767,17798 62 Avenue,Surrey,BC,V3S 3S5,,-122.730153,49.117634,GPS
13768,"1871 Taylor Avenue, A",Winnipeg,MB,R3N 1Y3,,-97.203569,49.8504802,GPS
13769,1204 Rue Valiquette,Sainte-Adèle,QC,J8B 2M5,,-74.1370966,45.9526324,GPS
13770,96 Rue Curé-Beauregard,Saint-Ours,QC,J0G 1P0,,-73.145797,45.889571,GPS
13771,2636 Rue Immaculée-Conception,Saint-Ours,QC,J0G 1P0,,-73.151717,45.885292,GPS
13772,20 Recreation St,North Rustico,PE,C1A 1Z1,Parking lot of the Eliyahu Wellness Centre,-63.308273,46.458693,GPS
13773,42148 Alberta 1,Calgary,AB,T3Z 3J1,,-114.4753,51.087503,GPS
13774,3575 Kempt Road,Halifax,NS,B3K 4X6,Commission St,-63.614722,44.662324,GPS
13775,4 Hemlo Drive,Marathon,ON,P0T 2E0,,-86.371532,48.7206,GPS
13776,546 3e Rang,Sainte-Hélène-de-Bagot,QC,J0H 1M0,,-72.741093,45.734338,GPS
13777,17798 62 Avenue,Surrey,BC,V3S 3S5,,-122.73054,49.11736,GPS
13778,704 Rte de l'Église,Saint-Jean-Port-Joli,QC,G0R 3G0,,-70.240238,47.193444,GPS
13779,704 Route de l'Église,Saint-Jean-Port-Joli,QC,G0R 3G0,,-70.240089,47.193855,GPS
13780,191 Rue Fraserville,Rivière-du-Loup,QC,G5R 2C7,,-69.53431,47.816629,GPS
13781,235 Steeles Ave E,Milton,ON,L9T 1Y2,,-79.894172,43.522328,GPS
13782,235 Steeles Ave E,Milton,ON,L9T 1Y2,,-79.894151,43.52232,GPS
13783,191 Rue Fraserville,Rivière-du-Loup,QC,G5R 2C7,,-69.534403,47.816648,GPS
13784,1810 Regent Street,Greater Sudbury,ON,P3E 3Z8,,-81.00457,46.453729,GPS
13785,1810 Regent Street,Greater Sudbury,ON,P3E 3Z8,,-81.004541,46.453741,GPS
13786,3600 Boulevard Saint-Joseph Est,Montréal,QC,H1X 1W6,,-73.5648891,45.5520796,GPS
13787,1508 Coldharbour Road,Victoria,BC,V8R 1H5,,-123.3377902,48.4270544,GPS
13788,Stewart-Cassiar Hwy,Kitwanga,BC,V0J 2A0,,-128.203758,55.072089,GPS
13789,330 Duncan Street,Duncan,BC,V9L 3W4,,-123.7063217,48.7775076,GPS
13790,Hwy BC-97 - Mile 80 rest area,Montney,BC,V0C 1Y0,,-121.3853717,56.5625452,GPS
13791,"25, Rue de l'Église Nord",Rivière-Bleue,QC,G0L 2B0,,-69.04318559,47.43453127,GPS
13792,3432 Avenue Royale,Saint-Ferréol-les-Neiges,QC,G0A 3R0,,-70.85909729,47.11711115,GPS
13793,475 Avenue Bloomfield,Montréal,QC,H2V 3R9,,-73.604397,45.520093,GPS
13794,2395 Boulevard Thimens,Montréal,QC,H4R 1T4,,-73.701628,45.506864,GPS
13795,250 Rue Principale,Saint-Just-de-Bretenières,QC,G0R 3H0,,-70.088743,46.57022183,GPS
13796,2502 50 Ave,Lloydminster,AB,T9V 2S3,,-110.006,53.260718,GPS
13797,20699 42 Avenue,Langley,BC,V3A 3B1,,-122.650831,49.079125,GPS
13798,20699 42 Avenue,Langley,BC,V3A 3B1,,-122.650822,49.079124,GPS
13799,125 Water Street,St John's,NL,A1C 5X4,,-52.7042897,47.5665221,GPS
13800,Yellowhead Hwy,Kitwanga,BC,V0J 2A0,,-128.2033243,55.07234461,GPS
13801,"11111, Rue Notre-Dame Est",Montréal-Est,QC,H1B 2V7,,-73.500003,45.6281,GPS
13802,595 Pape Avenue,Toronto,ON,M4K 3R7,,-79.3434023,43.6755391,GPS
13803,5437 Steeles Avenue West,Milton,ON,L9E 0R7,,-79.9220613,43.5035087,GPS
13804,19577 65B Ave,Surrey,BC,V4N 6B5,,-122.68076,49.12256,200-8
13805,5108 Claude Ave,Burnaby,BC,V5E 2M2,,-122.96278,49.24053,200-8
13806,32335 Fletcher Ave,Mission,BC,V2V 0L5,,-122.32919,49.13432,200-8
13807,20829 77A Ave,Langley,BC,V2Y 2Y5,,-122.64542,49.14331,200-8
13808,1881 E 11th Ave,Vancouver,BC,V5N 4L3,,-123.06656,49.2607,200-8
13809,50 Bathurst Dr,Waterloo,ON,N2V 2C5,,-80.538012,43.506967,GPS
13810,50 Bathurst Dr,Waterloo,ON,N2V 2C5,,-80.538006,43.506958,GPS
13811,585 Skinner Rd,Hamilton,ON,L8B 0G7,,-79.871279,43.348504,GPS
13812,508 Rue de l'École,Saint-Narcisse-de-Beaurivage,QC,G0S 1W0,,-71.231851,46.482141,GPS
13813,29 route 275,Frampton,QC,G0R 1M0,,-70.836591,46.485184,GPS
13814,298 rue principale,Saint-Victor,QC,G0M 2B0,,-70.904395,46.148136,GPS
13815,7168 Oak St,Vancouver,BC,V6P 3Z9,,-123.12778,49.22089,200-8
13816,10333 133 St,Surrey,BC,V3R 3Y9,,-122.85461,49.19025,200-8
13817,5100 Satellite Dr,Mississauga,ON,L4W 5A1,,-79.60639,43.65323,200-8
13818,6585 195A St,Surrey,BC,V4N 6N5,,-122.68146,49.12307,200-9
13819,519 boul. R.Levesque O Cp 248,Chandler,QC,G0C 1K0,,-64.70159,48.34717,200-8
13820,7603 Macleod Trail Southwest,Calgary,AB,T2H 0M1,,-114.072527,50.985184,GPS
13821,1155 Rue Jarry Est,Montréal,QC,H2P 1W9,,-73.624447,45.548856,GPS
13822,1155 Rue Jarry Est,Montréal,QC,H2P 1W9,,-73.624412,45.548857,GPS
13823,2536 MCPHILLIPS ST,WINNIPEG,MB,R2P 2E3,,-97.1433947,49.9590523,GPS
13824,1109 Willow Street,Okanagan Falls,BC,V0H 1R4,,-119.5728162,49.3426227,GPS
13825,4087 Motz Rd,Thornhill,BC,V8G 3N7,,-128.5561437,54.5107394,GPS
13826,866 Boulevard Cadieux,Beauharnois,QC,J6N 2G2,,-73.873352,45.300746,GPS
13827,296 Richmond Street,Chatham,ON,N7M 1P6,,-82.191538,42.395135,GPS
13828,9900 Boul. Leduc,Brossard,QC,J4Y 0B4,,-73.443303,45.437768,GPS
13829,1000 Rue Alfred-Lessard,Saint-Denis-de-Brompton,QC,J0B 2P0,,-72.0827087,45.45242,GPS
13830,35 Automall Blvd,Whitchurch-Stouffville,ON,L4A 0W7,,-79.28083,43.9704,GPS
13831,1083 Autumnwood Dr,Winnipeg,MB,R2J 1C6,WFPS Station # 9,-97.077737,49.86149,GPS
13832,1083 Autumnwood Dr,Winnipeg,MB,R2J 1C6,WFPS Station # 9,-97.077651,49.861497,GPS
13833,351 Trans - Canada Highway,Duncan,BC,V9L 3R3,,-123.6995249,48.777523,GPS
13834,5021 Kingsway,Burnaby,BC,V5H 4A5,,-122.991885,49.226469,GPS
13835,5500 Boulevard des Gradins,Québec,QC,G2J 1A1,,-71.273754,46.840345,GPS
13836,BC-16,Savory,BC,V0J 1L0,,-125.177941,54.0931955,GPS
13837,20 Freeport Landing NE,Calgary,AB,T3J 5H6,,-114.012088,51.153395,GPS
13838,2800 Rue Alice-Girard,Sherbrooke,QC,J1E 0N8,,-71.8670804,45.4432065,GPS
13839,Highway 16,Vanderhoof,BC,V2N 6P4,,-123.5870152,53.90827915,GPS
13840,650 Laurelwood Dr,Waterloo,ON,N2V 2V1,,-80.594354,43.471187,GPS
13841,5568 ON-9,Ripley,ON,N0G 2R0,,-81.56844,44.15829,GPS
13842,BC-97,Montney,BC,V0C 2R0,,-121.3852971,56.5622177,GPS
13843,677 Thomas Slee Dr,Kitchener,ON,N2P 0C2,,-80.420999,43.37694,GPS
13844,7 Gaukel Drive,Brant,ON,N0E 1N0,,-80.259427,43.246574,GPS
13845,3115 Faithfull Avenue,Saskatoon,SK,S7K 8H4,,-106.6610658,52.1812529,GPS
13846,2230 Shields Ave,Lumby,BC,V0E 2G0,,-118.9614848,50.2512891,GPS
13847,3756 10th Ave,Port Alberni,BC,V9Y 3R1,,-124.799126,49.24444825,GPS
13848,"2076, Boulevard Albiny Paquette",Mont-Laurier,QC,J9L 3G5,,-75.4509099,46.5474827,GPS
13849,865 Rue Gameroff,Montréal,QC,H8T 3R4,,-73.693367,45.444799,GPS
13850,BC-16,Fraser-Fort George,BC,V0J 1H0,,-121.1437246,53.72624319,GPS
13851,"350, Boulevard du Curé-Labelle",Sainte-Thérèse,QC,J7E 2Y1,,-73.840701,45.648331,GPS
13852,1043 Route Marie-Victorin,Deschaillons-sur-Saint-Laurent,QC,G0S 1G0,,-72.118488,46.555259,GPS
13853,270 Route du Canton,Brownsburg,QC,J8G 2G2,,-74.428936,45.625298,GPS
13854,"620, chemin des Patriotes",Saint-Denis-sur-Richelieu,QC,J0H 1K0,,-73.160354,45.784267,GPS
13855,200 Rue Macvicar,Brownsburg,QC,J8G 2Z6,,-74.403582,45.674784,GPS
13856,2958 Greenfield Road,Ayr,ON,N0B 1E0,,-80.461659,43.301345,GPS
13857,2958 Greenfield Road,Ayr,ON,N0B 1E0,,-80.461692,43.301428,GPS
13858,631 Industrial Ave,Ottawa,ON,K1G 0Z1,,-75.64092212,45.41153759,GPS
13859,24 Hillside Dr S,Elliot Lake,ON,P5A1M6,,-82.64390318,46.38182738,GPS
13860,2710 Kaslo St,Vancouver,BC,V5M 4J1,,-123.04627,49.2600399,GPS
13861,3601 Parkview Street,Penticton,BC,V2A 6H1,,-119.5869243,49.4549395,GPS
